Name,Price,Discount Price,Category,Sub Category,Brand,id
Johnson's Aqueous Cream Lightly Fragranced 350ml,880.0,880.0,BABY & KIDS,BABY SKIN CARE,J&J,11966
Johnson's Baby Bath Top To Toe 300ml,1320.0,1320.0,BABY & KIDS,BABY SKIN CARE,J&J,11580
Johnson's Baby Bedtime Bath 500ml,2175.0,2175.0,BABY & KIDS,BABY SKIN CARE,J&J,11578
Johnson's Baby Bedtime Bath 300ml,1600.0,1600.0,BABY & KIDS,BABY SKIN CARE,J&J,11577
Johnson's Baby Top-To-Toe 500ml,2175.0,2175.0,BABY & KIDS,BABY SKIN CARE,J&J,11576
Johnson's Baby Soap Regular 100g,125.0,125.0,BABY & KIDS,BABY SKIN CARE,J&J,11575
Johnson's Baby Soap Oil 100g,125.0,125.0,BABY & KIDS,BABY SKIN CARE,J&J,11574
Johnson's Baby Soap Lotion 100g,125.0,125.0,BABY & KIDS,BABY SKIN CARE,J&J,11573
Johnson's Baby Soap Bedtime 100g,125.0,125.0,BABY & KIDS,BABY SKIN CARE,J&J,11572
Johnson's Baby Shampoo 300ml,1100.0,1100.0,BABY & KIDS,BABY SKIN CARE,J&J,11564
Johnson's Baby Shampoo 200ml,870.0,870.0,BABY & KIDS,BABY SKIN CARE,J&J,11563
Johnson's Baby Jelly Lightly Fragranced 250ml,460.0,460.0,BABY & KIDS,BABY SKIN CARE,JOHNSONS,11985
Johnson's Baby Jelly Lightly Fragranced 100ml,230.0,230.0,BABY & KIDS,BABY SKIN CARE,JOHNSONS,11984
Johnson's Baby Jelly Fragrance-Free 250ml,460.0,460.0,BABY & KIDS,BABY SKIN CARE,JOHNSONS,11983
Johnson's Baby Jelly Fragrance-Free 100ml,230.0,230.0,BABY & KIDS,BABY SKIN CARE,JOHNSONS,11968
Maws Baby Lotion Day-Long Moisturisation 125 ml,162.0,162.0,BABY & KIDS,BABY SKIN CARE,MAWS,20269
Maws Baby Lotion Day-Long Moisturisation 230 ml,259.0,259.0,BABY & KIDS,BABY SKIN CARE,MAWS,20268
Cussons Protect Care Soap 100G,90.0,90.0,BABY & KIDS,BABY SKIN CARE,PZ CUSSONS EAST AFRICA LTD,22560
Cussons Fresh Nourishing Soap 100G,90.0,90.0,BABY & KIDS,BABY SKIN CARE,PZ CUSSONS EAST AFRICA LTD,22559
Cussons Baby Soft & Smooth Oil 50Ml,150.0,150.0,BABY & KIDS,BABY SKIN CARE,PZ CUSSONS EAST AFRICA LTD,22557
Cussons Baby S&S Powder 50G,160.0,160.0,BABY & KIDS,BABY SKIN CARE,PZ CUSSONS EAST AFRICA LTD,22556
Cussons Baby Mild & Gentle Powder 50G,160.0,160.0,BABY & KIDS,BABY SKIN CARE,PZ CUSSONS EAST AFRICA LTD,22554
Cussons Baby Mild & Gentle Oil 50Ml,150.0,150.0,BABY & KIDS,BABY SKIN CARE,PZ CUSSONS EAST AFRICA LTD,22553
Cussons Baby Mild & Gentle Oil 100Ml,230.0,230.0,BABY & KIDS,BABY SKIN CARE,PZ CUSSONS EAST AFRICA LTD,22552
Johnson'S Baby Lotion 500Ml,2010.0,2010.0,BABY & KIDS,BABY SKIN CARE,RADBONE-CLARK KENYA LIMITED.,22660
Jungles Buddies Brush+Comb Le15347,230.0,230.0,BABY & KIDS,BABY SKIN CARE,SANGYUG ENTERPRISES LTD,22671
Suave Kids 3In1 Pure 355Ml,1260.0,1260.0,BABY & KIDS,BABY SKIN CARE,TRADE-ROOTS LTD,22953
Suave Kids 3 In1 Watermelon 532Ml,1315.0,1315.0,BABY & KIDS,BABY SKIN CARE,TRADE-ROOTS LTD,22952
Vaseline Perfumed Baby Jelly 45Ml,80.0,80.0,BABY & KIDS,BABY SKIN CARE,UNILEVER KENYA LIMITED,22973
Vaseline Gentle Baby Petroleum Jelly 430Ml ,549.0,549.0,BABY & KIDS,BABY SKIN CARE,UNILEVER KENYA LIMITED,22972
Valon Perfumed White Petroleum Jelly Skin Care 100 g,130.0,130.0,BABY & KIDS,BABY SKIN CARE,VALON,20262
Valon Perfumed White Petroleum Jelly Skin Care 250 g,280.0,280.0,BABY & KIDS,BABY SKIN CARE,VALON,20261
Valon Pure White Petroleum Jelly Skin Care 250 g,280.0,280.0,BABY & KIDS,BABY SKIN CARE,VALON,20260
Valon Pure White Petroleum Jelly Skin Care 100g,130.0,130.0,BABY & KIDS,BABY SKIN CARE,VALON,11988
Vaseline Baby Petroleum Jelly 250ml,300.0,300.0,BABY & KIDS,BABY SKIN CARE,VASELINE,11990
Vaseline Baby Petroleum Jelly 100ml,140.0,140.0,BABY & KIDS,BABY SKIN CARE,VASELINE,11989
Funskool The Original Monopoly 8 Years+,6500.0,6500.0,BABY & KIDS,BABY TOYS,FUNSKOOL,20809
XF Racing Car 8 Years+,1320.0,1320.0,BABY & KIDS,BABY TOYS,TEDDY,20309
Model Stormy Car 3 Years+,2500.0,2500.0,BABY & KIDS,BABY TOYS,TEDDY,20308
Friction Car  2,550.0,550.0,BABY & KIDS,BABY TOYS,TORIAH AFRICA LIMITED,22624
Cool Baby Rocker R01,4798.0,4798.0,BABY & KIDS,BABY WALKERS,,12022
Bargain Frame Pump,415.0,415.0,BABY & KIDS,BICYCLE,,22508
Foot Pump With Small Tank,1180.0,1180.0,BABY & KIDS,BICYCLE ACCESSORIES,,10787
Huggies Drynites Girl 10S 4-7 Years,1250.0,1250.0,,,,21311
Huggies Drynites Boy 8-15 Years,1250.0,1250.0,,,,21310
Huggies Drynites Boy 4-7 Years,1250.0,1250.0,,,,21309
Huggies Pants 50*2 Sz 4,1999.0,1999.0,,,,11958
Huggies Pants 38*2 Sz 6,1999.0,1999.0,,,,11956
Huggies Baby Wipes Newborn Pure 64 Pieces,280.0,280.0,,,,11954
Huggies Baby Wipes Natural Care Aloe 64 Pieces,280.0,280.0,,,,11953
Huggies Pants 5 28*4,1399.0,1399.0,,,,11916
Huggies Pants 4 32*4,1399.0,1399.0,,,,11915
Huggies Pants 3 36*4,1399.0,1399.0,,,,11914
Huggies Pants 26*4 Size 6,1399.0,1399.0,,,,11913
Huggies Newborn Size 2 3-6Kg 32 Pieces,1149.0,1149.0,,,,11867
Huggies Newborn Size 1 2-5Kg 28 Pieces,1049.0,1049.0,,,,11866
Huggies Drynites Girl 9S 8-15Yr,1250.0,1250.0,,,,11865
Huggies Dry Comfort Size 5 12-22Kg 7 Pieces,260.0,260.0,,,,11864
Huggies Dry Comfort Size 5 12-22Kg 32 Pieces,999.0,999.0,,,,11862
Huggies Dry Comfort Size 4 8-14Kg 36 Pieces,999.0,999.0,,,,11859
Huggies Dry Comfort Size 3 5-9Kg 36 Pieces,999.0,999.0,,,,11856
Huggies Dry Comfort Size 3 5-8Kg 9 Pieces,260.0,260.0,,,,11855
Huggies Dry Comfort Size 2 3-6Kg 38 Pieces,999.0,999.0,,,,11853
Huggies Dry Comfort Size 2 3-6Kg 10 Pieces,260.0,260.0,,,,11851
